Time,pF_B,pF_T,Weight,Sample_ID,Depth_text,Plot_ID,Depth_ID,Winter_Cover,Tillage_Type,Depth_Top,Depth_Bottom,Replicate,Distance_From_East_Edge_Approx_m,Sampled_Date
2018-05-23T12:14:13Z,41.9070480377623,44.3696761497183,413.345750761409,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-23T13:28:49Z,42.4561196423515,44.9235937278599,412.821880356967,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-23T14:44:55Z,43.2975484811834,45.7302292781328,412.224965268923,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-23T16:02:31Z,44.3223050222946,46.7476899482295,411.564965034036,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-23T17:21:38Z,45.2822764909279,47.747337448298,410.978226333473,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-23T18:42:16Z,46.4377906673191,48.8453316446461,410.355510715089,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-23T20:04:23Z,47.345167949926,49.7203297863704,409.694311372223,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-23T21:28:01Z,48.8709771382793,51.3029635879044,409.014517393265,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-23T22:53:10Z,51.1887872698243,53.6484651721801,408.17341446474,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-24T00:19:49Z,53.2872142715094,55.798986256182,407.260360696718,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-24T01:47:58Z,55.2341957891933,57.7867619712601,406.353490747902,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-24T03:17:38Z,56.615606093404,59.1683430342776,405.491848360654,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-24T04:48:48Z,58.1128544778434,60.6955542698467,404.725468093122,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-24T06:21:29Z,59.6966625333597,62.2859079137966,403.939610286015,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-24T07:55:40Z,61.4654002528534,64.0745667634906,403.157010172581,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-24T09:31:21Z,63.0597386653967,65.7007916010122,402.374279248601,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-24T11:08:33Z,65.039020829954,67.6741476649165,401.578819894402,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-24T12:47:15Z,66.6059524490741,69.2924423990071,400.834766520908,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-24T14:27:28Z,68.0835508181582,70.7877031799682,400.133826822799,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-24T16:09:11Z,69.8769455163968,72.6301700498257,399.4349783696,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-24T17:52:25Z,72.063170708072,74.915364427542,398.725603952045,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-24T19:37:08Z,75.4872433311437,78.5741908153987,397.912286086065,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-24T21:23:23Z,79.8792243561062,83.2666430855462,397.033928245885,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-24T23:11:08Z,85.6483921673636,89.4944276167251,395.953560193406,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-25T01:00:23Z,91.4011291784724,95.6985986046351,394.87435862295,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-25T02:51:08Z,96.8249967410547,101.523499066516,393.836742080717,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-25T04:43:24Z,102.083928756267,107.002558029097,392.903159492388,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-25T06:37:11Z,107.080360932875,112.616437789531,392.036526494484,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-25T08:32:28Z,112.577813334411,118.672030494735,391.164600591298,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-25T10:29:15Z,118.391667589632,125.120552381254,390.341298728395,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-25T12:27:33Z,125.069003596898,133.260252075056,389.455734262852,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-25T14:27:21Z,133.200524059802,143.137062554878,388.532142702306,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-25T16:28:39Z,141.645821708071,153.857091490989,387.62521504361,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-25T18:31:28Z,152.312639590868,168.740399417167,386.557638710575,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-25T20:35:47Z,163.475565410173,182.475085960929,385.558135499141,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-25T22:41:37Z,176.259733218912,199.041270771388,384.54641093721,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-26T00:48:57Z,188.872731599328,214.872631854384,383.572135767342,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-26T02:57:48Z,203.034074069343,234.324448606441,382.633418831182,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-26T05:08:09Z,218.266405558652,256.760228350769,381.69232224666,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-26T07:20:00Z,235.052448506024,281.988905109184,380.711172760905,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-26T09:33:22Z,252.448113753212,308.050572032408,379.758726355304,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-26T11:48:14Z,272.80685768551,341.372383873404,378.75956730718,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-26T14:04:37Z,293.054014500446,375.310020429631,377.789790617636,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-26T16:22:30Z,314.634611667012,414.444805605084,376.771020143277,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-26T18:41:54Z,339.495704114628,459.81055478005,375.732928657896,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-26T21:02:48Z,367.578855826943,511.881901641253,374.753199433118,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-26T23:25:12Z,400.208402778507,574.989699051716,373.771607291247,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-27T01:49:07Z,436.164353313837,646.900812593092,372.718831882005,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-27T04:14:32Z,470.949604546196,717.32182850937,371.746404013135,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-27T06:41:27Z,506.753923282909,790.41462511207,370.796848655177,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-27T09:09:53Z,544.149209737777,868.4217171669,369.949981689453,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-29T16:07:08Z,2371.8337343759,8800.00019073486,355.050025148161,21T,0 - 5 cm,21,T,CC,ST,0,5,6,40,11/17/2017
2018-05-29T18:34:24Z,1.81919991970062,3.60170006752014,471.269973754883,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T18:34:49Z,1.86186444577277,3.60639549951359,471.265003333173,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T18:36:04Z,1.98987135654123,3.62952627655239,471.250090514727,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T18:38:08Z,2.20326063237339,3.69457627757181,471.225230641614,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T18:41:03Z,2.5020988495862,3.82852008666334,471.190415957327,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T18:44:48Z,2.88655890888239,4.04476235331974,471.145629100231,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T18:49:23Z,3.36429710720919,4.49263703946453,471.090240783016,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T18:54:47Z,3.91030410058866,5.12536832026644,471.026294311405,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T19:01:02Z,4.49202779505322,5.77163133160729,470.957427901539,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T19:08:06Z,5.08453654813106,6.45448190513432,470.879645743696,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T19:16:01Z,5.66170837028928,7.14930617162896,470.794362987981,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T19:24:45Z,6.20262991217614,7.8381188546333,470.707853278416,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T19:34:19Z,6.77362430543474,8.51354305336948,470.612821890121,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T19:44:44Z,7.32332905261897,9.14620707719458,470.509218758259,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T19:55:58Z,7.96991447447802,9.81335012265863,470.397343753801,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T20:08:02Z,8.76538274235748,10.6066857001284,470.274026285472,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T20:20:56Z,10.1741925340678,12.0382130458773,470.137472144928,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T20:34:40Z,8.77094561052343,10.6134779066588,470.011680099087,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T20:49:14Z,10.7427358333878,12.6173495382676,469.889687825209,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T21:04:38Z,12.0326174129535,13.9249827985517,469.763514104012,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T21:20:52Z,8.95372193489404,10.8237050631135,469.617366968984,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T21:37:55Z,9.07508016083199,10.9950768122828,469.477734863212,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T21:55:49Z,10.7558305226283,12.6764115643788,469.324777138532,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T22:14:33Z,10.1951971582526,12.0972488384976,469.156566468496,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T22:34:06Z,12.3493950806675,14.24160559684,469.009605879316,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T22:54:30Z,12.8227083967332,14.685358073523,468.810616733508,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T23:15:43Z,14.1489892360954,16.0714854581465,468.629079830496,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-29T23:37:47Z,14.9625076477064,16.9152120663523,468.428276800126,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T00:00:40Z,15.4224987435955,17.2441380016345,468.16420209258,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T00:24:24Z,15.3509526322139,18.5972324824289,467.935452373341,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T00:48:57Z,15.6995080085934,17.6653992481368,467.686746756662,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T01:14:20Z,18.828152876535,20.8327773769008,467.389814039771,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T01:40:33Z,20.2275481767396,22.3058057634969,467.102712209757,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T02:07:36Z,22.3059780874031,24.5773942865815,466.817487465811,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T02:35:29Z,24.4878781128176,26.5276907300898,466.521798753787,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T03:04:12Z,25.7014341423621,27.9022249843279,466.242822537889,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T03:33:45Z,28.1441599931678,30.2381788098155,465.943637314365,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T04:04:08Z,30.4374914475813,32.5240957747903,465.59947205227,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T04:35:20Z,32.7057752866689,34.8566478301957,465.276965564649,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T05:07:23Z,35.0863257425246,37.319686714155,464.938761712952,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T05:40:16Z,37.2858947435086,39.6241201793673,464.61179770654,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T06:13:58Z,39.189556166469,41.5432818866102,464.275586203494,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T06:48:31Z,42.0908227634364,44.5375135961448,463.921536787394,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T07:23:53Z,44.7535036019036,47.1465867250435,463.569463929541,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T08:00:06Z,47.4210934003742,49.9663017942759,463.230278154587,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T08:37:08Z,49.7558184070645,52.5108355888006,462.908040621119,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T09:15:00Z,52.8648979055933,55.772266402421,462.522101045226,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T09:53:43Z,55.4351587390339,58.2934855383678,462.162271451391,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T10:33:15Z,57.5651746042232,60.4921234549782,461.840148578918,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T11:13:37Z,59.7097335686595,62.8971455597182,461.51903955705,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T11:54:49Z,62.2031424087503,65.5045688731608,461.159351871652,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T12:36:51Z,64.7467632307577,68.3293234132403,460.7928406207,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T13:19:43Z,67.4246032904324,71.3778395006381,460.409210291961,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T14:03:25Z,70.0736714225289,74.504074384394,460.01453453311,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T14:47:56Z,73.0627956419739,77.9238729023085,459.601092174805,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T15:33:18Z,76.3892104986507,82.261898401146,459.107859763491,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T16:19:30Z,79.8008390867873,86.1502669295098,458.651646978427,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T17:06:31Z,83.1811213460233,90.3579010510203,458.190352583506,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T17:54:23Z,86.4048735747074,94.9243889170455,457.702662604282,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T18:43:04Z,90.2032579360745,100.779275124217,457.128534094578,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T19:32:36Z,93.8740608855919,106.28119163954,456.525619938773,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T20:22:57Z,97.6311504280041,112.762650407467,455.871652929831,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T21:14:09Z,101.792209551835,119.74334972974,455.158243888012,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T22:06:10Z,105.603972454203,126.385660713064,454.481648607144,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T22:59:01Z,109.3789515817,133.226261232791,453.820951276251,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-30T23:52:42Z,113.145294745481,140.26425451959,453.190679699625,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T00:47:13Z,116.9879332105,147.788595503077,452.547289618502,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T01:42:34Z,120.723546386332,155.735853574338,451.9258042519,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T02:38:45Z,124.447027549011,163.831310157983,451.347463708291,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T03:35:46Z,127.913813484974,171.904100475505,450.857605638575,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T04:33:37Z,131.646137718199,180.430164974795,450.313392909463,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T05:32:18Z,135.555005026385,189.595822168442,449.724193171592,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T06:31:48Z,139.206575676335,198.797866391366,449.210333928633,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T07:32:09Z,142.90468908816,208.415174698898,448.704369642819,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T08:33:20Z,147.138597927581,218.830053871593,448.11411547902,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T09:35:20Z,150.945527381461,229.491899216046,447.620493661375,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T10:38:11Z,155.266594263396,241.076017509024,447.058558227308,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T11:41:51Z,159.517985894921,253.316495697931,446.521487643042,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T12:46:22Z,163.835867963893,265.901750056256,445.969194359696,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T13:51:42Z,168.00903159998,279.665927087288,445.48337495303,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T14:57:52Z,172.637256313325,295.702025669811,444.952607904845,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T16:04:52Z,177.406059973526,313.651293191118,444.429020959193,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T17:12:42Z,182.465900712103,333.253202703642,443.88879443749,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T18:21:22Z,187.930233024287,355.53271231751,443.330988691998,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T19:30:52Z,193.957158562112,381.342016237419,442.767593327147,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T20:41:12Z,200.775289005413,409.90034758426,442.209239905595,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T21:52:22Z,208.31055482337501,443.729352997335,441.648083794168,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-31T23:04:22Z,216.40215105185,482.890200547569,441.077239892064,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-06-01T00:17:12Z,224.985045288423,526.819233304543,440.555113414393,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-06-01T01:30:52Z,233.450769987518,573.83263587388,440.113298563212,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-06-01T02:45:21Z,242.4189745161,625.455360370104,439.684221418861,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-06-01T04:00:41Z,251.941485099319,682.338095035993,439.258485129399,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-06-01T05:16:50Z,262.094106165293,744.923139213489,438.826316389877,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-06-01T06:33:50Z,273.033281986384,813.802262973624,438.399528649062,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-06-01T07:51:39Z,284.694718716912,888.962627135135,437.998363122878,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-06-01T09:10:19Z,296.845331231212,970.714460225022,437.636273500961,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-06-01T10:29:48Z,309.747688038787,1063.42431634336,437.2617004557,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-06-01T11:50:07Z,323.188474540376,1163.30103009422,436.890911686046,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-06-01T13:11:16Z,337.06775510557,1276.1276001622,436.527276320748,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-06-01T14:33:15Z,351.52921462059,1405.26174402237,436.120010375977,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-06-02T13:19:40Z,766.526551485962,8800.00019073486,429.720029404551,22B,20 - 25 cm,22,B,NO,ST,20,25,6,40,11/17/2017
2018-05-21T20:41:12Z,-0.740800142288208,1.12170028686523,414.339981079102,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-21T20:42:03Z,-0.819994073280215,1.08572669025052,414.331476135432,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-21T20:44:35Z,-1.04462108254336,0.992804479750341,414.306002142553,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-21T20:48:49Z,-1.36235046090789,0.897057077093166,414.263682455206,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-21T20:54:44Z,-1.68812656870967,0.911542947900873,414.204329494352,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-21T21:02:20Z,-1.88892203447737,1.06382955340794,414.130085117142,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-21T21:11:38Z,-1.78745413017773,1.29783033399552,414.047507887961,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-21T21:22:38Z,-1.59407872037634,1.54018515931322,413.936925992818,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-21T21:35:19Z,-1.24401192096632,1.86020683451041,413.796665955758,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-21T21:49:41Z,-0.85631666246117,2.16732951536512,413.64735675633,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-21T22:05:45Z,-0.601735497264239,2.33453051934066,413.491795724863,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-21T22:23:31Z,-0.33048048340638,2.57064410860836,413.321720796651,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-21T22:42:57Z,-0.458675098331017,2.49078437881073,413.127691129964,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-21T23:04:06Z,-0.293356320280394,2.65760513539707,412.917883332451,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-21T23:26:56Z,5.43544822393029e-4,2.98775008481867,412.68545085416,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-21T23:51:27Z,0.210788754765537,3.17235168405473,412.436142360587,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T00:17:40Z,0.611920787184243,3.55647230363758,412.165137214649,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T00:45:34Z,0.89804618485074,3.80801757641238,411.879733380148,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T01:15:09Z,0.846696264723145,3.73162605677572,411.58226543199,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T01:46:27Z,1.3258692657273,4.20377235165515,411.256111314691,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T02:19:25Z,1.69148031393831,4.6033657475407,410.931060622739,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T02:54:05Z,1.92150521491152,4.79765660282562,410.597711671277,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T03:30:27Z,2.30693019159279,5.15205362254003,410.255079823113,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T04:08:30Z,2.66055134086635,5.51305144016677,409.906394284309,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T04:48:14Z,1.25121644254867,4.12375003036151,409.545024450104,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T05:29:40Z,1.89830782288012,4.73785237916999,409.216091863765,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T06:12:47Z,2.21536477847667,5.02876516306172,408.837354386218,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T06:57:36Z,2.95765720183494,5.75858452242808,408.476713587078,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T07:44:06Z,3.34030953547297,6.17245923629997,408.118986330309,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T08:32:18Z,3.67362858250431,6.45781570869744,407.725265257325,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T09:22:11Z,4.12645116532799,6.89983967843712,407.317083873174,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T10:13:46Z,4.57960159795563,7.32563786619738,406.966092897527,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
2018-05-22T11:07:02Z,5.05216898776551,7.81057927533292,406.605252923722,22T,0 - 5 cm,22,T,NO,ST,0,5,6,40,11/17/2017
